subgroup		2		1		143385		4
automorph		4		2		143390		5
commut		2		1		143396		4
cannon j j		1		1		143401		4
abelian		1		1		143406		4
ca690101		1		1		143411		4
intellectu		3		2		143416		5
wagner r a		4		4		143422		7
ca701215		1		1		143430		4
raduchel w j		2		2		143435		5
ca701214		1		1		143441		4
robust		3		3		143446		6
fuchs e		1		1		143453		4
jackson p e		1		1		143458		4
ca701212		1		1		143463		4
ca701211		1		1		143468		4
eix		1		1		143473		4
385		3		3		143478		6
s13		4		4		143485		7
redish k a		3		3		143493		6
ansi		4		4		143500		7
ca701210		1		1		143508		4
384		2		2		143513		5
stewart g w		4		4		143519		7
ca701209		1		1		143527		4
sale a h j		3		3		143532		6
ca701208		1		1		143539		4
1978310		1		1		143544		4
parameter		6		5		143549		8
cpumass		1		1		143558		4
black n a		1		1		143563		4
ca701207		1		1		143568		4
shapiro s c		1		1		143573		4
ca701206		1		1		143578		4
gill		3		1		143583		4
thompson r j		1		1		143588		4
ca701205		1		1		143593		4
dpl		1		1		143598		4
ca701204		1		1		143603		4
esop		2		1		143608		4
betourne c		1		1		143613		4
boulenger j		1		1		143618		4
ferrie j		1		1		143623		4
kaiser c		1		1		143628		4
krakowiak s		1		1		143633		4
mossiere j		1		1		143638		4
ca701203		1		1		143643		4
tiernan j c		1		1		143648		4
ca701202		1		1		143653		4
groov		1		1		143658		4
be		1		1		143663		4
ddp		2		2		143668		5
nurtur		1		1		143674		4
moore f r		1		1		143679		4
music		24		8		143684		11
hybrid		6		3		143696		6
conductor		1		1		143703		4
ca701201		1		1		143708		4
rokne j		3		3		143713		6
ca701116		1		1		143720		4
bernstein a		1		1		143725		4
ca701115		1		1		143730		4
ca701114		1		1		143735		4
argumentfunct		1		1		143740		4
wilson w j		1		1		143745		4
ca701113		1		1		143750		4
ca701112		1		1		143755		4
knight w		1		1		143760		4
mersereau w		1		1		143765		4
ca701111		1		1		143770		4
emden		3		3		143775		6
ca701110		1		1		143782		4
unrecord		1		1		143787		4
1600		2		2		143792		5
pe		1		1		143798		4
ca701108		1		1		143803		4
ca701107		1		1		143808		4
cheney c j		1		1		143813		4
ca701106		1		1		143818		4
lookup		9		5		143823		8
hint		1		1		143832		4
kaman c h		1		1		143837		4
ca701105		1		1		143842		4
neater2		6		1		143847		4
reformatt		1		1		143852		4
reformat		2		1		143857		4
indent		1		1		143862		4
conrow k		1		1		143867		4
smith r g		1		1		143872		4
ca701104		1		1		143877		4
dividend		1		1		143882		4
ca701103		1		1		143887		4
bucket		15		5		143892		8
degener		2		2		143901		5
lum v y		6		6		143907		9
ca701102		1		1		143917		4
l1		7		4		143922		7
norm		20		11		143930		14
lafata p		1		1		143945		4
ca701101		1		1		143950		4
solver		4		3		143955		6
peg		1		1		143962		4
ca701012		1		1		143967		4
368		2		2		143972		5
d5		2		2		143978		5
stehfest h		2		2		143984		5
518		7		7		143990		10
ca701011		1		1		144001		4
peto r		1		1		144006		4
ca701010		1		1		144011		4
holmgren b		2		2		144016		5
ca701009		1		1		144022		4
wallick g c		2		2		144027		5
ca701008		1		1		144033		4
399		1		1		144038		4
seppanen j j		1		1		144043		4
ca701007		1		1		144048		4
tableless		2		2		144053		5
398		1		1		144059		4
stone r a		1		1		144064		4
ca701006		1		1		144069		4
397		1		1		144074		4
chang s k		1		1		144079		4
gill a		1		1		144084		4
ca701005		1		1		144089		4
quantil		6		5		144094		8
396		1		1		144103		4
hill g w		5		5		144108		8
ca701004		1		1		144117		4
395		1		1		144122		4
ca701003		1		1		144127		4
metaphas		1		1		144132		4
earley j		4		4		144137		7
ca701002		1		1		144145		4
reorder		2		2		144150		5
deep		6		4		144156		7
meaningless		2		2		144164		5
woods w a		2		2		144170		5
ca701001		1		1		144176		4
ca700915		1		1		144181		4
948		4		4		144186		7
bavel z		1		1		144194		4
ca700914		1		1		144199		4
lamport l		8		8		144204		11
ca700913		1		1		144216		4
codi		1		1		144221		4
paciorek k a                                                         		1		1		144226		4
ca700912		1		1		144231		4
394		1		1		144236		4
ca700911		1		1		144241		4
393		1		1		144246		4
abdali s k		1		1		144251		4
ca700910		1		1		144256		4
hyperbol		4		3		144261		6
pde		3		1		144268		4
d3		2		2		144273		5
392		1		1		144279		4
smith r r		1		1		144284		4
mccall d		1		1		144289		4
ca700909		1		1		144294		4
log2n		1		1		144299		4
hoar		4		4		144304		7
median		8		5		144312		8
1386		1		1		144321		4
entropi		5		3		144326		6
ca700908		1		1		144333		4
eighth		1		1		144338		4
ca700907		1		1		144343		4
heron		1		1		144348		4
wilson m w		1		1		144353		4
ca700906		1		1		144358		4
goodman		3		1		144363		4
lanc		3		1		144368		4
lagrang		1		1		144373		4
kimble g w		1		1		144378		4
ca700905		1		1		144383		4
y2		1		1		144388		4
moler c b		3		3		144393		6
solomon l p		1		1		144400		4
ca700904		1		1		144405		4
amesplot		4		1		144410		4
painless		1		1		144415		4
neat		1		1		144420		4
subplot		4		1		144425		4
coastlin		1		1		144430		4
freeli		2		2		144435		5
artist		1		1		144441		4
hirschsoln i		1		1		144446		4
pot		1		1		144451		4
ca700903		1		1		144456		4
imol		1		1		144461		4
coif		1		1		144466		4
bracchi g		2		2		144471		5
somalvico m		1		1		144477		4
ca700902		1		1		144482		4
warnock		2		1		144487		4
utah		1		1		144492		4
bouknight w j		1		1		144497		4
ca700901		1		1		144502		4
x321		1		1		144507		4
ca700816		1		1		144512		4
kerpelman c		1		1		144517		4
geopolit		1		1		144522		4
geograph		4		3		144527		6
ca700815		1		1		144534		4
policyrevis		1		1		144539		4
ca700814		1		1		144544		4
deflat		2		2		144549		5
ca700813		1		1		144555		4
ca700812		1		1		144560		4
391		1		1		144565		4
mckay j		3		3		144570		6
ca700811		1		1		144577		4
walsh		6		2		144582		5
390		2		2		144588		5
hubner h		3		3		144594		6
ca700810		1		1		144601		4
ca700809		1		1		144606		4
rademach		2		1		144611		4
388		1		1		144616		4
ca700808		1		1		144621		4
387		1		1		144626		4
fielding k		1		1		144631		4
ca700807		1		1		144636		4
arboresc		2		1		144641		4
ichbiah j d		1		1		144646		4
merger		1		1		144651		4
ca700806		1		1		144656		4
1978338		1		1		144661		4
prototyp		4		4		144666		7
gintell j w		1		1		144674		4
saltzer j h		4		4		144679		7
ca700805		1		1		144687		4
m4444x		1		1		144692		4
brawn b s		1		1		144697		4
gustavson g		1		1		144702		4
mankin e s		1		1		144707		4
ca700804		1		1		144712		4
4n3		1		1		144717		4
day a c		1		1		144722		4
ca700803		1		1		144727		4
clerk		2		2		144732		5
quadrilater		1		1		144738		4
hull		10		3		144743		6
shear		1		1		144750		4
tuong n		1		1		144755		4
handwrit		1		1		144760		4
ca700802		1		1		144765		4
mold		3		3		144770		6
harm		2		2		144777		5
misconcept		1		1		144783		4
persist		1		1		144788		4
misunderstand		1		1		144793		4
ca700801		1		1		144798		4
hunt b		1		1		144803		4
homomorph		1		1		144808		4
ca700716		1		1		144813		4
pomeranzj e		1		1		144818		4
ca700715		1		1		144823		4
ca700714		1		1		144828		4
millstein r		1		1		144833		4
ca700713		1		1		144838		4
ca700712		1		1		144843		4
ng e w		1		1		144848		4
ca700711		1		1		144853		4
ricatti		2		1		144858		4
bray t		1		1		144863		4
ca700710		1		1		144868		4
386		2		2		144873		5
bradley g h		2		2		144879		5
ca700709		1		1		144885		4
paciorek k a		1		1		144890		4
ca700708		1		1		144895		4
ca700707		1		1		144900		4
xi		2		2		144905		5
x1a1		1		1		144911		4
xnan		1		1		144916		4
lame		1		1		144921		4
ca700706		1		1		144926		4
explainedesult		1		1		144931		4
eve j		1		1		144936		4
ca700705		1		1		144941		4
spacetim		1		1		144946		4
off		3		1		144951		4
nonmemb		1		1		144956		4
envisag		1		1		144961		4
catch		1		1		144966		4
paradigm		3		3		144971		6
bloom b h		1		1		144978		4
ca700704		1		1		144983		4
stage2		4		1		144988		4
ca700703		1		1		144993		4
lap6		3		1		144998		4
linc		4		1		145003		4
040		1		1		145008		4
manuscript		2		2		145013		5
elast		1		1		145019		4
scroll		3		1		145024		4
premark		1		1		145029		4
countri		1		1		145034		4
interview		3		2		145039		5
wilkes m a		1		1		145045		4
ca700702		1		1		145050		4
conversation		1		1		145055		4
noninteract		2		2		145060		5
invok		3		3		145066		6
grant c a		1		1		145073		4
ca700701		1		1		145078		4
chase p j		4		4		145083		7
ca700618		1		1		145091		4
ca700617		1		1		145096		4
ca700616		1		1		145101		4
ca700615		1		1		145106		4
chandler j p		1		1		145111		4
harrison w c		1		1		145116		4
ca700614		1		1		145121		4
london r l		1		1		145126		4
metatheori		2		2		145131		5
ca700613		1		1		145137		4
ca700612		1		1		145142		4
ca700611		1		1		145147		4
ca700610		1		1		145152		4
unaffect		1		1		145157		4
noninferenti		1		1		145162		4
ca700609		1		1		145167		4
loos		5		5		145172		8
ca700608		1		1		145181		4
cote		6		1		145186		4
integral1x2		1		1		145191		4
p2		1		1		145196		4
dx		1		1		145201		4
hillstrom k e		1		1		145206		4
tegrat		1		1		145211		4
ca700607		1		1		145216		4
linz p		2		2		145221		5
ca700606		1		1		145227		4
stringent		1		1		145232		4
ca700605		1		1		145237		4
genet		2		1		145242		4
align		5		3		145247		6
suspect		2		2		145254		5
cognat		1		1		145260		4
cutoff		3		2		145265		5
frantz d g		1		1		145271		4
diachron		1		1		145276		4
ca700604		1		1		145281		4
grimes j e		1		1		145286		4
ca700603		1		1		145291		4
go		2		2		145296		5
muthukrishnan c r		1		1		145302		4
rajaraman v		3		3		145307		6
ca700602		1		1		145314		4
voic		5		4		145319		7
speaker		2		2		145327		5
silenc		1		1		145333		4
36065		1		1		145338		4
elder h a		1		1		145343		4
acoust		1		1		145348		4
ca700601		1		1		145353		4
situ		3		3		145358		6
lachenmaier r		1		1		145365		4
ca700511		1		1		145370		4
263a		1		1		145375		4
ca700510		1		1		145380		4
knop r e		3		3		145385		6
ca700509		1		1		145392		4
laflin s		1		1		145397		4
ca700508		1		1		145402		4
travers		11		7		145407		10
crespi		2		2		145418		5
reghizzi		2		2		145424		5
morpurgo r		1		1		145430		4
nonori		2		2		145435		5
ca700507		1		1		145441		4
gedanken		4		2		145446		5
typeless		3		2		145452		5
permiss		6		4		145458		7
compound		3		3		145466		6
coroutin		12		7		145473		10
unorthodox		1		1		145484		4
reynolds j c		1		1		145489		4
ca700506		1		1		145494		4
recal		1		1		145499		4
loeckx j		1		1		145504		4
ca700505		1		1		145509		4
sasser w e		1		1		145514		4
graham d a		1		1		145519		4
ca700504		1		1		145524		4
vere s		2		2		145529		5
ca700503		1		1		145535		4
geni		1		1		145540		4
scalar		4		3		145545		6
cumbersom		2		2		145552		5
hyperstructur		1		1		145558		4
sitton g a		1		1		145563		4
ca700502		1		1		145568		4
biomed		6		3		145573		6
karyotyp		3		1		145580		4
chromosom		1		1		145585		4
marvin		1		1		145590		4
minski		1		1		145595		4
hodes l		1		1		145600		4
ca700501		1		1		145605		4
knight k r		1		1		145610		4
ca700418		1		1		145615		4
lawler		1		1		145620		4
devries r c		1		1		145625		4
ca700417		1		1		145630		4
ca700416		1		1		145635		4
wallac		6		4		145640		7
mason		1		1		145648		4
heess		1		1		145653		4
ca700415		1		1		145658		4
hsiao d		2		2		145663		5
ca700414		1		1		145669		4
einarsson		1		1		145674		4
bo		1		1		145679		4
ca700413		1		1		145684		4
cook n d		1		1		145689		4
ca700412		1		1		145694		4
guignard m m		1		1		145699		4
ca700411		1		1		145704		4
sqank		1		1		145709		4
lyness j n		2		2		145714		5
ca700410		1		1		145720		4
378		1		1		145725		4
ca700409		1		1		145730		4
nonperiod		1		1		145735		4
cardin		3		2		145740		5
nilson e n		1		1		145746		4
ca700408		1		1		145751		4
pomeranz j e		1		1		145756		4
weil		1		1		145761		4
arrow		2		2		145766		5
paradox		4		2		145772		5
voter		1		1		145778		4
vote		1		1		145783		4
ca700407		1		1		145788		4
eastman c m		2		2		145793		5
   		1		1		145799		4
ca700406		1		1		145804		4
ca700405		1		1		145809		4
nucleu		3		2		145814		5
hansen p b		2		2		145820		5
ca700404		1		1		145826		4
superflu		1		1		145831		4
areext		1		1		145836		4
cumul		5		5		145841		8
ca700403		1		1		145850		4
pl		4		1		145855		4
mills h d		3		3		145860		6
ca700402		1		1		145867		4
invalu		1		1		145872		4
desalvio a j		1		1		145877		4
purdy j g		1		1		145882		4
rau j		1		1		145887		4
equivalenc		1		1		145892		4
ca700401		1		1		145897		4
maurer h a		1		1		145902		4
ca700314		1		1		145907		4
ca700313		1		1		145912		4
hexadecim		4		3		145917		6
kailas m v		1		1		145924		4
ca700312		1		1		145929		4
pager d		3		3		145934		6
ca700311		1		1		145941		4
ca700310		1		1		145946		4
rapp d g		1		1		145951		4
scott l d		1		1		145956		4
ca700309		1		1		145961		4
377		1		1		145966		4
levine m j		1		1		145971		4
490		2		2		145976		5
ca700308		1		1		145982		4
pdel		2		1		145987		4
cardenas a f		3		3		145992		6
karplus w j		1		1		145999		4
pl1		3		2		146004		5
ca700307		1		1		146010		4
protosynthex		3		1		146015		4
totyp		1		1		146020		4
schwarcz r m		1		1		146025		4
burger j f		1		1		146030		4
ca700306		1		1		146035		4
profus		1		1		146040		4
xr		1		1		146045		4
noninteg		1		1		146050		4
curvatur		1		1		146055		4
parametr		5		5		146060		8
schweikert d g		1		1		146069		4
nonpolynomi		1		1		146074		4
ca700305		1		1		146079		4
1934		1		1		146084		4
1935		1		1		146089		4
osborn		1		1		146094		4
watson		2		2		146099		5
watson g a		1		1		146105		4
ca700304		1		1		146110		4
dition		1		1		146115		4
ju s		1		1		146120		4
wood d c		1		1		146125		4
ca700303		1		1		146130		4
mini		7		3		146135		6
uncertainti		1		1		146142		4
min		3		2		146147		5
highest		3		2		146153		5
kalah		2		1		146159		4
dixon j k		1		1		146164		4
ca700302		1		1		146169		4
reimplement		2		2		146174		5
uncl		1		1		146180		4
ca700301		1		1		146185		4
loughhead m		1		1		146190		4
ca700217		1		1		146195		4
eigen		5		4		146200		7
knoble h d		1		1		146208		4
diagonaliz		1		1		146213		4
ca700216		1		1		146218		4
f5		1		1		146223		4
barrodale i		2		2		146228		5
ca700215		1		1		146234		4
acosbxc		1		1		146239		4
376		1		1		146244		4
ca700214		1		1		146249		4
ca700213		1		1		146254		4
white j s		2		2		146259		5
ca700212		1		1		146265		4
ca700211		1		1		146270		4
robins m f		1		1		146275		4
beyer j d		1		1		146280		4
ca700210		1		1		146285		4
belief		2		2		146290		5
creativ		2		2		146296		5
thorough		1		1		146302		4
exposit		2		2		146307		5
fulfil		2		2		146313		5
spuriou		4		3		146319		6
undu		2		2		146326		5
outstand		2		1		146332		4
seful		1		1		146337		4
commit		1		1		146342		4
prism		1		1		146347		4
ness d n		2		2		146352		5
green r s		1		1		146358		4
martin w a		2		2		146363		5
moulton g a		1		1		146369		4
ca700209		1		1		146374		4
ca700208		1		1		146379		4
jones b		1		1		146384		4
ca700207		1		1		146389		4
radke c e		1		1		146394		4
ca700206		1		1		146399		4
griffith		1		1		146404		4
petrick		1		1		146409		4
ca700205		1		1		146414		4
1035		5		5		146419		8
keyword		15		5		146428		8
ca700204		1		1		146437		4
transduct		2		1		146442		4
meali		1		1		146447		4
transduc		1		1		146452		4
ca700203		1		1		146457		4
multistor		1		1		146462		4
altogeth		1		1		146467		4
glasersfeld		1		1		146472		4
ca700202		1		1		146477		4
multilist		4		3		146482		6
ca700201		1		1		146489		4
ca700116		1		1		146494		4
leader		2		2		146499		5
trailer		1		1		146505		4
ca700115		1		1		146510		4
calen		1		1		146515		4
dar		1		1		146520		4
ca700114		1		1		146525		4
griffin r		1		1		146530		4
ca700113		1		1		146535		4
klein b j		1		1		146540		4
ca700112		1		1		146545		4
csiev		1		1		146550		4
dunham k b		1		1		146555		4
ca700111		1		1		146560		4
ca700110		1		1		146565		4
butler e l		1		1		146570		4
ca700109		1		1		146575		4
369		10		10		146580		13
schaffer h e		1		1		146594		4
ca700108		1		1		146599		4
ca700107		1		1		146604		4
ledlei		1		1		146609		4
perimet		2		2		146614		5
ca700106		1		1		146620		4
ca700105		1		1		146625		4
ca700104		1		1		146630		4
mullery a p		1		1		146635		4
driscoll g c		1		1		146640		4
ca700103		1		1		146645		4
exx		1		1		146650		4
xx		1		1		146655		4
ca700102		1		1		146660		4
ramamoorthi		2		1		146665		4
ca700101		1		1		146670		4
interpolatori		1		1		146675		4
1971		106		106		146680		109
gustafson s		3		3		146790		6
ca711212		1		1		146797		4
ca711211		1		1		146802		4
bourgeois f		2		2		146807		5
lassalle j c		1		1		146813		4
ca711210		1		1		146818		4
munkr		2		1		146823		4
silver		1		1		146828		4
lassalle j		1		1		146833		4
ca711209		1		1		146838		4
hermitian		2		2		146843		5
ca711208		1		1		146849		4
nordsieck		2		1		146854		4
blumberg j w		1		1		146859		4
foulk c r		1		1		146864		4
predictor		3		3		146869		6
corrector		3		3		146876		6
gragg		2		2		146883		5
stetter		1		1		146889		4
ca711207		1		1		146894		4
flag		5		3		146899		6
rochfeld a		1		1		146906		4
ca711206		1		1		146911		4
bliss		2		1		146916		4
russell d b		1		1		146921		4
ca711205		1		1		146926		4
signatur		15		5		146931		8
ca711204		1		1		146940		4
lum		1		1		146945		4
mullin j k		2		2		146950		5
ca711203		1		1		146956		4
amidon e l		1		1		146961		4
akin g s		1		1		146966		4
ca711202		1		1		146971		4
microscopi		1		1		146976		4
asymmetr		5		3		146981		6
micrograph		1		1		146988		4
gordonr		1		1		146993		4
herman g t		2		2		146998		5
stereolog		1		1		147004		4
ca711201		1		1		147009		4
bolub g h		1		1		147014		4
remex		1		1		147019		4
ca711106		1		1		147024		4
expon		2		2		147029		5
qn		2		1		147035		4
qnn		1		1		147040		4
t1vb1		2		1		147045		4
ibm360		1		1		147050		4
b16		1		1		147055		4
t14		1		1		147060		4
m63		1		1		147065		4
m64		1		1		147070		4
q2		1		1		147075		4
n32		1		1		147080		4
768		1		1		147085		4
4x16		1		1		147090		4
malcolm m a		4		4		147095		7
ca711105		1		1		147103		4
etch		3		1		147108		4
prone		6		3		147113		6
ic		1		1		147120		4
transistor		1		1		147125		4
resistor		1		1		147130		4
maze		2		1		147135		4
lee		3		2		147140		5
aramaki i		1		1		147146		4
kawabata t		1		1		147151		4
kazuhiko a		1		1		147156		4
ca711104		1		1		147161		4
examinedh		1		1		147166		4
ca711103		1		1		147171		4
rosser		1		1		147176		4
pierc		1		1		147181		4
bachelor		1		1		147186		4
plea		1		1		147191		4
ca711102		1		1		147196		4
branquart p		1		1		147201		4
lewi j		1		1		147206		4
sintzoff m		1		1		147211		4
wodon p l		1		1		147216		4
ca711101		1		1		147221		4
entcaf		1		1		147226		4
entcr		1		1		147231		4
ca711007		1		1		147236		4
courois p j		1		1		147241		4
heymans f		1		1		147246		4
ca711006		1		1		147251		4
tx		3		2		147256		5
lincoln		4		3		147262		6
scenario		1		1		147269		4
nemeth a g		1		1		147274		4
rovner p d		1		1		147279		4
ca711005		1		1		147284		4
condition		1		1		147289		4
avers		1		1		147294		4
newman w m		1		1		147299		4
ca711004		1		1		147304		4
111		2		2		147309		5
press		2		2		147315		5
semest		1		1		147321		4
lieu		1		1		147326		4
intervent		2		2		147331		5
6500		2		2		147337		5
oldehoeft a e		2		2		147343		5
conte s d		5		5		147349		8
cai		5		3		147358		6
ca711003		1		1		147365		4
x3j3		1		1		147370		4
ca711002		1		1		147375		4
ca711001		1		1		147380		4
chenei		2		2		147385		5
ca710908		1		1		147391		4
madpis g		2		2		147396		5
ca710907		1		1		147402		4
multistep		5		3		147407		6
liniger w		2		2		147414		5
ca710906		1		1		147420		4
ca710905		1		1		147425		4
wong e		1		1		147430		4
chiang t c		1		1		147435		4
ca710904		1		1		147440		4
cutnod		4		2		147445		5
